项目链接,项目名称,高亮词
https://ai.gitcode.com/hf_mirrors/Diankun/Spatial-MLLM-subset-sft,Diankun/Spatial-MLLM-subset-sft,Subset数据集
https://ai.gitcode.com/hf_mirrors/Diankun/Spatial-MLLM-subset-sft,Diankun/Spatial-MLLM-subset-sft,空间感知
https://ai.gitcode.com/hf_mirrors/valhalla/distilbart-mnli-12-1,valhalla/distilbart-mnli-12-1,MNLI零样本分类
https://ai.gitcode.com/hf_mirrors/valhalla/distilbart-mnli-12-1,valhalla/distilbart-mnli-12-1,无教师蒸馏
https://ai.gitcode.com/hf_mirrors/valhalla/distilbart-mnli-12-1,valhalla/distilbart-mnli-12-1,12层蒸馏
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,HiDream-E1
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,HiDream-E1.1
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,图像编辑
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,稀疏扩散Transformer
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,arxiv2505.22705
https://ai.gitcode.com/hf_mirrors/HiDream-ai/HiDream-E1-1,HiDream-ai/HiDream-E1-1,HiDream.ai
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,CIDASclipseg-rd64-refined
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,CLIPSeg
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,降维64
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,零样本图像分割
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,单样本图像分割
https://ai.gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,复杂卷积优化
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,wav2vec2-large-xlsr-53-japanese
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,日语语音识别
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,XLSR微调
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,Common-Voice日语
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,HuggingSound
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,JSUT语音数据集
https://ai.gitcode.com/hf_mirrors/jonatasgrosman/wav2vec2-large-xlsr-53-japanese,jonatasgrosman/wav2vec2-large-xlsr-53-japanese,CSS10日语
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,BERT-large
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,CoNLL-03
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,英文实体识别
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,Cased模型
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,TensorFlow部署
https://ai.gitcode.com/hf_mirrors/dbmdz/bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,340M参数
https://ai.gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,FLUX-Kontext
https://ai.gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,图像到图像
https://ai.gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,FLUX量化版
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_14B_VACE-GGUF,QuantStack/Wan2.1_14B_VACE-GGUF,Wan2.114BVACE-GGUF
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_14B_VACE-GGUF,QuantStack/Wan2.1_14B_VACE-GGUF,ComfyUI-GGUF
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_14B_VACE-GGUF,QuantStack/Wan2.1_14B_VACE-GGUF,Q80量化
https://ai.gitcode.com/hf_mirrors/QuantStack/Wan2.1_14B_VACE-GGUF,QuantStack/Wan2.1_14B_VACE-GGUF,Text-to-Video
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,Wolf-Rayet-2B-Prime3
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,i1-IQ1
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,i1-IQ2
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,i1-IQ3
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,i1-IQ4
https://ai.gitcode.com/hf_mirrors/mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,mradermacher/Wolf-Rayet-2B-Prime3-i1-GGUF,加权矩阵量化
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,KAT
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,Kwaipilot-AutoThink
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,40B参数
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,思维链开关
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,Step-SRPO
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,Think-on查询
https://ai.gitcode.com/hf_mirrors/Kwaipilot/KAT-V1-40B,Kwaipilot/KAT-V1-40B,LiveCodeBench-Pro
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,Qwen2-Audio-7B-Instruct
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,audio-text-to-text
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,Q4KM
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,Q80
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mmproj-Q80
https://ai.gitcode.com/hf_mirrors/mradermacher/Qwen2-Audio-7B-Instruct-GGUF,mradermacher/Qwen2-Audio-7B-Instruct-GGUF,音频对话模型
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-medium,facebook/musicgen-medium,文本到音乐
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-medium,facebook/musicgen-medium,单阶段自回归
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-medium,facebook/musicgen-medium,并行预测
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-medium,facebook/musicgen-medium,4码本
https://ai.gitcode.com/hf_mirrors/pysentimiento/robertuito-sentiment-analysis,pysentimiento/robertuito-sentiment-analysis,robertuito-sentiment-analysis
https://ai.gitcode.com/hf_mirrors/pysentimiento/robertuito-sentiment-analysis,pysentimiento/robertuito-sentiment-analysis,西班牙语情感分析
https://ai.gitcode.com/hf_mirrors/pysentimiento/robertuito-sentiment-analysis,pysentimiento/robertuito-sentiment-analysis,RoBERTuito
https://ai.gitcode.com/hf_mirrors/pysentimiento/robertuito-sentiment-analysis,pysentimiento/robertuito-sentiment-analysis,POS-NEG-NEU
https://ai.gitcode.com/hf_mirrors/pysentimiento/robertuito-sentiment-analysis,pysentimiento/robertuito-sentiment-analysis,pysentimiento工具包
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,Veena
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,印地语TTS
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,语码混合TTS
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,SNAC音频
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,自回归TTS
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,4音色TTS
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,低延迟TTS
https://ai.gitcode.com/hf_mirrors/maya-research/Veena,maya-research/Veena,4比特量化TTS
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,ColPali
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,视觉检索
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,BiSigLIP
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,BiPali
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,右填充查询
https://ai.gitcode.com/hf_mirrors/vidore/colpali-v1.2,vidore/colpali-v1.2,colpali-engine
https://ai.gitcode.com/hf_mirrors/mradermacher/Orsta-7B-i1-GGUF,mradermacher/Orsta-7B-i1-GGUF,Orsta-7B
https://ai.gitcode.com/hf_mirrors/mradermacher/Orsta-7B-i1-GGUF,mradermacher/Orsta-7B-i1-GGUF,视觉模型
https://ai.gitcode.com/hf_mirrors/mradermacher/Orsta-7B-i1-GGUF,mradermacher/Orsta-7B-i1-GGUF,VLM
https://ai.gitcode.com/hf_mirrors/mradermacher/Orsta-7B-i1-GGUF,mradermacher/Orsta-7B-i1-GGUF,IQ1S
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,SEOcrate-4B
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,SEO写作
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,IQ2IQ3量化
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,知识图谱SEO
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,4bit推理
https://ai.gitcode.com/hf_mirrors/mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,mradermacher/SEOcrate-4B_grpo_new_01-i1-GGUF,SEO推理模型
https://ai.gitcode.com/hf_mirrors/google/ddpm-cifar10-32,google/ddpm-cifar10-32,ddpm-cifar10-32
https://ai.gitcode.com/hf_mirrors/google/ddpm-cifar10-32,google/ddpm-cifar10-32,去噪扩散概率模型
https://ai.gitcode.com/hf_mirrors/google/ddpm-cifar10-32,google/ddpm-cifar10-32,DDPM推理
https://ai.gitcode.com/hf_mirrors/google/ddpm-cifar10-32,google/ddpm-cifar10-32,渐进式有损解压缩
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,TimeSformer
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,视频分类
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,时空注意力
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,Kinetics-400
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,Transformers视频
https://ai.gitcode.com/hf_mirrors/facebook/timesformer-base-finetuned-k400,facebook/timesformer-base-finetuned-k400,224分辨率
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,GCIRS-Reasoning
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,IQ4XS
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,Q4KS
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,Q6K
https://ai.gitcode.com/hf_mirrors/mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,mradermacher/GCIRS-Reasoning-1.5B-R1-GGUF,科学推理
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,SeedVR
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,视频修复
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,任意分辨率修复
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,一步视频修复
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,Diffusion
https://ai.gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-7B,ByteDance-Seed/SeedVR-7B,视频生成训练流程
https://ai.gitcode.com/hf_mirrors/mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,BetaCeti-Beta-4B
https://ai.gitcode.com/hf_mirrors/mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,加权矩阵量化版本
https://ai.gitcode.com/hf_mirrors/mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,静态量化版本
https://ai.gitcode.com/hf_mirrors/mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,i1-IQ量化
https://ai.gitcode.com/hf_mirrors/mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,mradermacher/BetaCeti-Beta-4B-Prime1-i1-GGUF,text-generation-inference
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,punctuate-all
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,自动标点
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,多语言标点
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,xlm-roberta-base
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,文本标点修复
https://ai.gitcode.com/hf_mirrors/kredor/punctuate-all,kredor/punctuate-all,WMT-Europarl
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,Dia
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,文本转语音
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,情感语调控制
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,非语言音效生成
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,Gradio界面
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,ZeroGPU
https://ai.gitcode.com/hf_mirrors/nari-labs/Dia-1.6B-0626,nari-labs/Dia-1.6B-0626,1.6B参数
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,Voxtral-Small
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,语音转录
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,语音问答
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,多语言语音
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,32k上下文
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,语音摘要
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Small-24B-2507-transformers,MohamedRashad/Voxtral-Small-24B-2507-transformers,语音调用API
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,ULTRA
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,知识图谱补全
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,零样本推理
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,图神经网络
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,统一关系表示
https://ai.gitcode.com/hf_mirrors/mgalkin/ultra_3g,mgalkin/ultra_3g,16.9万参数
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,OpenVLA-OFT
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,视觉语言动作模型
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,LIBERO任务套件
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,机器人动作生成
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,OFT微调
https://ai.gitcode.com/hf_mirrors/moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,moojink/openvla-7b-oft-finetuned-libero-spatial-object-goal-10,PEFT优化
https://ai.gitcode.com/hf_mirrors/mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,Magistral-Small-2507
https://ai.gitcode.com/hf_mirrors/mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,推理能力
https://ai.gitcode.com/hf_mirrors/mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,Apache-2.0许可证
https://ai.gitcode.com/hf_mirrors/mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,240亿参数
https://ai.gitcode.com/hf_mirrors/mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,本地量化部署
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,F5-TTS
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,Flow-Matching
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,文生语音
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,F5TTSv1Base
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,E2-TTS
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,Faithful-Speech
https://ai.gitcode.com/hf_mirrors/SWivid/F5-TTS,SWivid/F5-TTS,Fluent-Speech
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,Voxtral-Mini
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,音频转录
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,音频摘要
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,自动语言检测
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,语音触发调用
https://ai.gitcode.com/hf_mirrors/MohamedRashad/Voxtral-Mini-3B-2507-transformers,MohamedRashad/Voxtral-Mini-3B-2507-transformers,长音频上下文
https://ai.gitcode.com/hf_mirrors/Kwai-Keye/Keye-VL-8B-Preview,Kwai-Keye/Keye-VL-8B-Preview,Keye-VL
https://ai.gitcode.com/hf_mirrors/Kwai-Keye/Keye-VL-8B-Preview,Kwai-Keye/Keye-VL-8B-Preview,快手大模型
https://ai.gitcode.com/hf_mirrors/Kwai-Keye/Keye-VL-8B-Preview,Kwai-Keye/Keye-VL-8B-Preview,短视频理解
https://ai.gitcode.com/hf_mirrors/Kwai-Keye/Keye-VL-8B-Preview,Kwai-Keye/Keye-VL-8B-Preview,冷启动数据混合
https://ai.gitcode.com/hf_mirrors/Kwai-Keye/Keye-VL-8B-Preview,Kwai-Keye/Keye-VL-8B-Preview,KC-MMBench
https://ai.gitcode.com/hf_mirrors/laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,CLIP-ViT-L-14
https://ai.gitcode.com/hf_mirrors/laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,DataComp.XL
https://ai.gitcode.com/hf_mirrors/laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,OpenCLIP
https://ai.gitcode.com/hf_mirrors/laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,DataComp-1B
https://ai.gitcode.com/hf_mirrors/laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,线性探针图像分类
https://ai.gitcode.com/hf_mirrors/ChatDOC/OCRFlux-3B,ChatDOC/OCRFlux-3B,OCRFlux
https://ai.gitcode.com/hf_mirrors/ChatDOC/OCRFlux-3B,ChatDOC/OCRFlux-3B,PDF转Markdown
https://ai.gitcode.com/hf_mirrors/ChatDOC/OCRFlux-3B,ChatDOC/OCRFlux-3B,跨页表格合并
https://ai.gitcode.com/hf_mirrors/ChatDOC/OCRFlux-3B,ChatDOC/OCRFlux-3B,OCRFlux-API
https://ai.gitcode.com/hf_mirrors/ChatDOC/OCRFlux-3B,ChatDOC/OCRFlux-3B,vllm高效推理
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,Dolphin-Mistral-24B
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,Venice-Uncensored
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,无审查版本
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,可引导性
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,系统提示词控制
https://ai.gitcode.com/hf_mirrors/dphn/Dolphin-Mistral-24B-Venice-Edition,dphn/Dolphin-Mistral-24B-Venice-Edition,数据掌控
https://ai.gitcode.com/hf_mirrors/zai-org/GLM-4.5-Air-Base,zai-org/GLM-4.5-Air-Base,智能体模型
https://ai.gitcode.com/hf_mirrors/zai-org/GLM-4.5-Air-Base,zai-org/GLM-4.5-Air-Base,120亿激活参数
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,AutoTrain回归模型
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,HMAET回归
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,R2得分0.486
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,MSE-0.005
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,joblib模型文件
https://ai.gitcode.com/hf_mirrors/Robertooo/autotrain-hmaet-2037366891,Robertooo/autotrain-hmaet-2037366891,单列回归预测
https://ai.gitcode.com/hf_mirrors/sentence-transformers/multi-qa-MiniLM-L6-cos-v1,sentence-transformers/multi-qa-MiniLM-L6-cos-v1,multi-qa-MiniLM-L6-cos-v1
