项目链接,项目名称,高亮词
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,句子相似度
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,384维向量
https://ai.gitcode.com/hf_mirrors/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,多语言句子检索
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,T5-Base
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,文本到文本迁移转换器
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,机器翻译
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,文档摘要
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,问答系统
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,情感分析
https://ai.gitcode.com/hf_mirrors/google-t5/t5-base,google-t5/t5-base,2.2亿参数
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,MusicGen
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,文生音乐
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,EnCodec标记器
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,4码本生成
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,300M参数
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,文本到音频
https://ai.gitcode.com/hf_mirrors/facebook/musicgen-small,facebook/musicgen-small,MusicGen小型
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,DeepSeek-R1
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,链式思维
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,自我验证
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,代码推理
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,蒸馏模型
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,反思能力
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,强化学习训练
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,推理模型
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,提炼模型
https://ai.gitcode.com/hf_mirrors/openai/whisper-medium.en,openai/whisper-medium.en,Whisper
https://ai.gitcode.com/hf_mirrors/openai/whisper-medium.en,openai/whisper-medium.en,自动语音识别
https://ai.gitcode.com/hf_mirrors/openai/whisper-medium.en,openai/whisper-medium.en,语音翻译
https://ai.gitcode.com/hf_mirrors/openai/whisper-medium.en,openai/whisper-medium.en,ASR
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,DeepSeek-V3
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,671B参数
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,多标记预测
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,无辅助损失负载平衡
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,FP8训练
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,DeepSeekMoE
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3,deepseek-ai/DeepSeek-V3,MLA注意力
https://ai.gitcode.com/hf_mirrors/unsloth/embeddinggemma-300m-GGUF,unsloth/embeddinggemma-300m-GGUF,EmbeddingGemma
https://ai.gitcode.com/hf_mirrors/unsloth/embeddinggemma-300m-GGUF,unsloth/embeddinggemma-300m-GGUF,文本嵌入
https://ai.gitcode.com/hf_mirrors/unsloth/embeddinggemma-300m-GGUF,unsloth/embeddinggemma-300m-GGUF,GGUF量化
https://ai.gitcode.com/hf_mirrors/unsloth/embeddinggemma-300m-GGUF,unsloth/embeddinggemma-300m-GGUF,Matryoshka表示
https://ai.gitcode.com/hf_mirrors/mixedbread-ai/mxbai-embed-large-v1,mixedbread-ai/mxbai-embed-large-v1,mxbai-embed-large-v1
https://ai.gitcode.com/hf_mirrors/mixedbread-ai/mxbai-embed-large-v1,mixedbread-ai/mxbai-embed-large-v1,轻量型句子嵌入模型
https://ai.gitcode.com/hf_mirrors/mixedbread-ai/mxbai-embed-large-v1,mixedbread-ai/mxbai-embed-large-v1,Matryoshka-Representation-Learning
https://ai.gitcode.com/hf_mirrors/mixedbread-ai/mxbai-embed-large-v1,mixedbread-ai/mxbai-embed-large-v1,binary-quantization
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Base,deepseek-ai/DeepSeek-Coder-V2-Base,DeepSeek-Coder-V2
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Base,deepseek-ai/DeepSeek-Coder-V2-Base,16B参数
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Base,deepseek-ai/DeepSeek-Coder-V2-Base,236B参数
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,DeepSeek-Coder-V2-Lite
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,128K上下文
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,338种编程语言
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2-tiny,deepseek-ai/deepseek-vl2-tiny,DeepSeek-VL2
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2-tiny,deepseek-ai/deepseek-vl2-tiny,VL2-Tiny
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2-tiny,deepseek-ai/deepseek-vl2-tiny,光学字符识别
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2-tiny,deepseek-ai/deepseek-vl2-tiny,10B参数
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2,deepseek-ai/deepseek-vl2,DeepSeek-VL2-Tiny
https://ai.gitcode.com/hf_mirrors/deepseek-ai/deepseek-vl2,deepseek-ai/deepseek-vl2,DeepSeek-VL2-Small
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,Legal-BERT
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,法律自然语言处理
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,合同文本分析
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,欧盟立法语料
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,案例法预训练
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,轻量级BERT
https://ai.gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,法律文本预训练
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,face-parsing
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,图像分割
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,CelebAMask-HQ
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,Segformer
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,语义分割
https://ai.gitcode.com/hf_mirrors/jonathandinu/face-parsing,jonathandinu/face-parsing,面部解析
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeeringwav2vec2-large-robust-12-ft-emotion-msp-dim
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,语音情感识别
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,emotion-recognition
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,wav2vec2
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,speech
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audio
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,msp-podcast
https://ai.gitcode.com/hf_mirrors/audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,audeering/wav2vec2-large-robust-12-ft-emotion-msp-dim,激发度-支配度-效价
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Prover-V1.5-Base,deepseek-ai/DeepSeek-Prover-V1.5-Base,DeepSeek-Prover-V1.5
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Prover-V1.5-Base,deepseek-ai/DeepSeek-Prover-V1.5-Base,强化学习
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Prover-V1.5-Base,deepseek-ai/DeepSeek-Prover-V1.5-Base,蒙特卡洛树搜索
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Prover-V1.5-Base,deepseek-ai/DeepSeek-Prover-V1.5-Base,形式化数学语言
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,强化学习推理
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,无监督微调
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,冷启动数据
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3-Base,deepseek-ai/DeepSeek-V3-Base,多头潜伏注意力
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V3-Base,deepseek-ai/DeepSeek-V3-Base,无辅助损失负载均衡
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Zero,deepseek-ai/DeepSeek-R1-Zero,DeepSeek-R1-Zero
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Zero,deepseek-ai/DeepSeek-R1-Zero,长链式思维
https://ai.gitcode.com/hf_mirrors/ByteDance/AnimateDiff-Lightning,ByteDance/AnimateDiff-Lightning,AnimateDiff-Lightning
https://ai.gitcode.com/hf_mirrors/ByteDance/AnimateDiff-Lightning,ByteDance/AnimateDiff-Lightning,文本生成视频
https://ai.gitcode.com/hf_mirrors/ByteDance/AnimateDiff-Lightning,ByteDance/AnimateDiff-Lightning,1步推理
https://ai.gitcode.com/hf_mirrors/ByteDance/AnimateDiff-Lightning,ByteDance/AnimateDiff-Lightning,Motion-LoRAs
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Lite,deepseek-ai/DeepSeek-V2-Lite,DeepSeek-V2-Lite
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Lite,deepseek-ai/DeepSeek-V2-Lite,MLA
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Lite,deepseek-ai/DeepSeek-V2-Lite,2.4B激活参数
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Lite,deepseek-ai/DeepSeek-V2-Lite,单GPU部署
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Lite,deepseek-ai/DeepSeek-V2-Lite,DeepSeek-V2
https://ai.gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,自回归框架
https://ai.gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,视觉编码解耦
https://ai.gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,统一变换器架构
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,长CoT
https://ai.gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,MagicQuill
https://ai.gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,交互式图像编辑
https://ai.gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,多模态大语言模型
https://ai.gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,扩散先验
https://ai.gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,suryalayout3
https://ai.gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,Layout-model
https://ai.gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,ModelScope-SDK
https://ai.gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,Git下载
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m,unsloth/gemma-3-270m,gemma3
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m,unsloth/gemma-3-270m,Colab
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m,unsloth/gemma-3-270m,270M
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m,unsloth/gemma-3-270m,性能优化
https://ai.gitcode.com/hf_mirrors/unsloth/gemma-3-270m,unsloth/gemma-3-270m,指令调优
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,混合专家架构
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,代码语言模型
https://ai.gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,128K上下文长度
https://ai.gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,GLM-4V-9B
https://ai.gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,中英双语多轮对话
https://ai.gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,高分辨率视觉理解
https://ai.gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,11201120高分辨率
https://ai.gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,MMBench评测
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,文心一言
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,百度大模型
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,多模态异构MoE
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,21B参数
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,统一偏好优化
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,4位量化
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,Kimi
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,K2
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,Muon优化器
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,1万亿参数
https://ai.gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,320亿激活参数
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-MLX-4bit,Qwen/Qwen3-235B-A22B-MLX-4bit,MLX部署
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Paddle,baidu/ERNIE-4.5-21B-A3B-Paddle,异构MoE
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Paddle,baidu/ERNIE-4.5-21B-A3B-Paddle,模态隔离路由
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Paddle,baidu/ERNIE-4.5-21B-A3B-Paddle,2比特量化
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Paddle,baidu/ERNIE-4.5-21B-A3B-Paddle,PaddlePaddle
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-Paddle,baidu/ERNIE-4.5-21B-A3B-Paddle,动态角色切换
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,MERT
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,音乐理解
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,MLM
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,330M参数
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,音频分类
https://ai.gitcode.com/hf_mirrors/m-a-p/MERT-v1-330M,m-a-p/MERT-v1-330M,Fairseq
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,28B参数
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,跨模态推理
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,PaddlePaddle权重
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,A3B系列
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,WorldPM
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,preference-model
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,reward-model
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,Modeling-World-Preference
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,PMP
https://ai.gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,RLHFlow
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,图像理解
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,4比特量化
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,ERNIE-4.5
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-PT,baidu/ERNIE-4.5-300B-A47B-PT,ERNIE4.5
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-PT,baidu/ERNIE-4.5-300B-A47B-PT,多模态预训练
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-PT,baidu/ERNIE-4.5-300B-A47B-PT,300B参数
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,多模态异构混合专家预训练
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,异构混合并行
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,模态专项后训练
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,4比特2比特无损量化
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,数学计算
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,智能体能力
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,mlxlm部署
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,6bit量化
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,131072上下文
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,30B参数
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,MLX量化
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,智能体集成
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,Qwen3-14B
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,非思维模式
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,4bit量化模型
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,MLX框架
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,多语言支持
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,长上下文支持
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen3-235B-A22B-Instruct-2507-FP8
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,256K长上下文
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,FP8量化模型
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,多语言长尾知识
https://ai.gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,指令微调
https://ai.gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,AndroidGen
https://ai.gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,Android应用任务执行
https://ai.gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,无需手动标注交互数据
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,dinov2-base
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,DINOv2
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,Vision-Transformer
https://ai.gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,视觉模型
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,PaddlePaddle部署
https://ai.gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,424B参数
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,BigVGANv2
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,神经声码器
https://ai.gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,44kHz采样率
