项目链接,项目名称,高亮词
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-V2-Chat-0628,deepseek-ai/DeepSeek-V2-Chat-0628,RAG增强生成
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,强化学习
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,推理任务
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,链式思维
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,混合专家
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,代码智能
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,HuggingFace部署
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,128K上下文长度
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,DeepSeek-R1-Distill-Qwen-32B大模型
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,数学代码推理任务
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,密集模型新国标水平
https://gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,统一多模态模型
https://gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,SigLIP视觉编码
https://gitcode.com/hf_mirrors/deepseek-ai/Janus-Pro-7B,deepseek-ai/Janus-Pro-7B,自回归多模态框架
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,GLM-4V-9B大模型
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,多模态感知推理
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,高分辨率视觉理解
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,中英双语多模态
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,图表理解
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,文字识别能力
https://gitcode.com/hf_mirrors/zai-org/glm-4v-9b,zai-org/glm-4v-9b,9B参数多模态
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8B参数蒸馏
https://gitcode.com/hf_mirrors/deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,数学推理场景
https://gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,3.3B激活参数
https://gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,MLX部署
https://gitcode.com/hf_mirrors/Qwen/Qwen3-30B-A3B-MLX-8bit,Qwen/Qwen3-30B-A3B-MLX-8bit,智能体工具集成
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,dreamerwhite大模型
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,Layout模型
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,Surya布局应用
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,ModelScope-SDK下载
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,Git模型下载
https://gitcode.com/hf_mirrors/dreamerwhite/surya_layout3,dreamerwhite/surya_layout3,TensorFlow
https://gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,MagicQuill大模型
https://gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,双分支插件扩散先验
https://gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,交互式图像编辑系统
https://gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,极简输入图像编辑
https://gitcode.com/hf_mirrors/ant-research/MagicQuill-models,ant-research/MagicQuill-models,ModelScope模型下载
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,ERNIE-4.5大模型
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,多模态异构MoE
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,跨模态推理
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,424B参数
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-424B-A47B-Paddle,baidu/ERNIE-4.5-VL-424B-A47B-Paddle,中文多模态
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,ERNIE大模型
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,异构多模态预训练
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,FP8混合精度训练
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-PT,baidu/ERNIE-4.5-VL-28B-A3B-PT,4比特无损量化
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,多模态异构混合专家预训练
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,300B参数
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,baidu/ERNIE-4.5-300B-A47B-2Bits-TP2-Paddle,模态专项后训练
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,ERNIE4.5大模型
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,baidu/ERNIE-4.5-VL-28B-A3B-Base-Paddle,28B参数
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,GME大模型
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,Qwen2-VL大模型
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,统一多模态表示
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,动态图像分辨率
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,多模态检索增强生成RAG
https://gitcode.com/hf_mirrors/IIC/gme-Qwen2-VL-2B-Instruct,IIC/gme-Qwen2-VL-2B-Instruct,2.21B参数
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,Kimi-K2大模型
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,MuonClip优化器
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,1万亿参数
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,320亿激活参数
https://gitcode.com/hf_mirrors/moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,智能体智能
https://gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,148亿参数
https://gitcode.com/hf_mirrors/Qwen/Qwen3-14B-MLX-4bit,Qwen/Qwen3-14B-MLX-4bit,智能体工具对接
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,LEGAL-BERT大模型
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,法律NLP
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,多领域融合
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,轻量级模型
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,预训练语料库
https://gitcode.com/hf_mirrors/nlpaueb/legal-bert-base-uncased,nlpaueb/legal-bert-base-uncased,多框架支持
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,异构MoE
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,多模态异构预训练
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,21B参数
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,4位无损量化
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-21B-A3B-PT,baidu/ERNIE-4.5-21B-A3B-PT,统一偏好优化
https://gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,RLHF微调
https://gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,对话系统偏好调优
https://gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,72B参数
https://gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,大规模偏好学习
https://gitcode.com/hf_mirrors/Qwen/WorldPM-72B-RLHFLow,Qwen/WorldPM-72B-RLHFLow,HF-Hub发布
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-300B-A47B-PT,baidu/ERNIE-4.5-300B-A47B-PT,多模态异构MoE预训练
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,64层架构
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,智能体任务
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,mlxlm部署
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,32.8B参数
https://gitcode.com/hf_mirrors/Qwen/Qwen3-32B-MLX-6bit,Qwen/Qwen3-32B-MLX-6bit,100-语言支持
https://gitcode.com/hf_mirrors/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,逻辑推理
https://gitcode.com/hf_mirrors/google/owlv2-base-patch16-ensemble,google/owlv2-base-patch16-ensemble,零样本文本目标检测
https://gitcode.com/hf_mirrors/google/owlv2-base-patch16-ensemble,google/owlv2-base-patch16-ensemble,CLIP骨干网络
https://gitcode.com/hf_mirrors/google/owlv2-base-patch16-ensemble,google/owlv2-base-patch16-ensemble,开放词汇目标检测
https://gitcode.com/hf_mirrors/google/owlv2-base-patch16-ensemble,google/owlv2-base-patch16-ensemble,Safetensors部署
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,神经声码器
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,音频生成
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,huggingfacehub集成
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,44kHz采样率
https://gitcode.com/hf_mirrors/nvidia/bigvgan_v2_44khz_128band_512x,nvidia/bigvgan_v2_44khz_128band_512x,音频处理
https://gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,Vision-Transformer
https://gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,自监督视觉学习
https://gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,图像特征提取
https://gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,无监督视觉表征
https://gitcode.com/hf_mirrors/facebook/dinov2-base,facebook/dinov2-base,CLS图像表示
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,Intel大模型
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,DPTHybrid
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,单目深度估计
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,ViThybrid骨干网络
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,零样本深度预测
https://gitcode.com/hf_mirrors/Intel/dpt-hybrid-midas,Intel/dpt-hybrid-midas,计算机视觉深度感知
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,GLM-4.1V-9B-Thinking
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,思维范式推理
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,64K上下文
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,多模态智能体
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,4K图像处理
https://gitcode.com/hf_mirrors/THUDM/GLM-4.1V-9B-Thinking,THUDM/GLM-4.1V-9B-Thinking,中英双语VLM
https://gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,AndroidGen大模型
https://gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,LLM智能体
https://gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,Android应用自主执行
https://gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,Safetensors技术
https://gitcode.com/hf_mirrors/THUDM/androidgen-glm-4-9b,THUDM/androidgen-glm-4-9b,无手动标注交互数据
https://gitcode.com/hf_mirrors/baidu/ERNIE-4.5-VL-28B-A3B-Base-PT,baidu/ERNIE-4.5-VL-28B-A3B-Base-PT,PaddlePaddle部署
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP大模型
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,fr-en翻译
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,OPUS数据集
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,transformer-align模型
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,SentencePiece预处理
https://gitcode.com/hf_mirrors/Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP/opus-mt-fr-en,6.71B参数推测结合常见大模型量级及上下文可能存在的参数规模概念
https://gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,Kimi-VL-A3B大模型
https://gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,多模态推理基准测试
https://gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,视频推理与理解
https://gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,高分辨率感知
https://gitcode.com/hf_mirrors/moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,减少Token消耗
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,Jina-embeddings-v3大模型
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,旋转位置编码
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,任务定制化嵌入
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,嵌套式嵌入
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,8192上下文
https://gitcode.com/hf_mirrors/jinaai/jina-embeddings-v3,jinaai/jina-embeddings-v3,多语言文本相似度
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,OpenCLIP大模型
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,CLIP-ViT-H14架构
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,LAION-2B数据集
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,零样本图像分类
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,图文检索
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,stability.ai算力平台训练
https://gitcode.com/hf_mirrors/laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,线性探针微调
https://gitcode.com/hf_mirrors/Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP大模型
https://gitcode.com/hf_mirrors/Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,长上下文嵌入
https://gitcode.com/hf_mirrors/Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,文本嵌入
https://gitcode.com/hf_mirrors/Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,MTEB榜单
https://gitcode.com/hf_mirrors/Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,多语言嵌入
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,230参数
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,摘要任务
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,Rouge-L-35.73
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,cnndailymail
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,加速比2.09
https://gitcode.com/hf_mirrors/sshleifer/distilbart-cnn-6-6,sshleifer/distilbart-cnn-6-6,Distilbart-6-6-cnn
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-14B,nvidia/OpenReasoning-Nemotron-14B,科学问题求解
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-14B,nvidia/OpenReasoning-Nemotron-14B,多智能体协同工作
https://gitcode.com/hf_mirrors/nvidia/OpenReasoning-Nemotron-14B,nvidia/OpenReasoning-Nemotron-14B,生成式解决方案选择
https://gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,FLUX大模型
https://gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,GGUF
https://gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,量化模型
https://gitcode.com/hf_mirrors/QuantStack/FLUX.1-Kontext-dev-GGUF,QuantStack/FLUX.1-Kontext-dev-GGUF,ComfyUI-GGUF
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,多模态扩散大模型
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,混合长链思维CoT微调
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,UniGRPO强化学习算法
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,指令跟随能力
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,文生图生成
https://gitcode.com/hf_mirrors/Gen-Verse/MMaDA-8B-MixCoT,Gen-Verse/MMaDA-8B-MixCoT,8B参数
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,SeedVR大模型
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,扩散Transformer
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,任意分辨率视频修复
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,视频修复大模型
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,2.5B参数
https://gitcode.com/hf_mirrors/ByteDance-Seed/SeedVR-3B,ByteDance-Seed/SeedVR-3B,无先验视频修复
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,动态量化技术
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,多语言知识扩展
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,256K长上下文
https://gitcode.com/hf_mirrors/unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,unsloth/Qwen3-235B-A22B-Instruct-2507-GGUF,科学计算增强
https://gitcode.com/hf_mirrors/Diankun/Spatial-MLLM-subset-sft,Diankun/Spatial-MLLM-subset-sft,Spatial-MLLM大模型
https://gitcode.com/hf_mirrors/Diankun/Spatial-MLLM-subset-sft,Diankun/Spatial-MLLM-subset-sft,视觉空间智能
https://gitcode.com/hf_mirrors/Diankun/Spatial-MLLM-subset-sft,Diankun/Spatial-MLLM-subset-sft,Video-Text-to-Text
https://gitcode.com/hf_mirrors/Intel/zoedepth-nyu-kitti,Intel/zoedepth-nyu-kitti,ZoeDepth大模型
https://gitcode.com/hf_mirrors/Intel/zoedepth-nyu-kitti,Intel/zoedepth-nyu-kitti,metric-depth-estimation
https://gitcode.com/hf_mirrors/Intel/zoedepth-nyu-kitti,Intel/zoedepth-nyu-kitti,零样本单目深度估计
https://gitcode.com/hf_mirrors/Intel/zoedepth-nyu-kitti,Intel/zoedepth-nyu-kitti,pipeline-API
https://gitcode.com/hf_mirrors/Intel/zoedepth-nyu-kitti,Intel/zoedepth-nyu-kitti,absolute-depth-estimation
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,CLIPSeg大模型
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,零样本图像分割
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,单样本图像分割
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,文本与图像提示分割
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,64维特征降维
https://gitcode.com/hf_mirrors/CIDAS/clipseg-rd64-refined,CIDAS/clipseg-rd64-refined,卷积增强的分割网络
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI大模型
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,JEE数学
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,可验证奖励强化学习
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,模型融合
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,拒绝采样
https://gitcode.com/hf_mirrors/PhysicsWallahAI/Aryabhata-1.0,PhysicsWallahAI/Aryabhata-1.0,exam-centric
https://gitcode.com/hf_mirrors/tsmatz/xlm-roberta-ner-japanese,tsmatz/xlm-roberta-ner-japanese,日语NER大模型
https://gitcode.com/hf_mirrors/tsmatz/xlm-roberta-ner-japanese,tsmatz/xlm-roberta-ner-japanese,维基百科NER微调
https://gitcode.com/hf_mirrors/tsmatz/xlm-roberta-ner-japanese,tsmatz/xlm-roberta-ner-japanese,xlm-roberta-base日文化
https://gitcode.com/hf_mirrors/tsmatz/xlm-roberta-ner-japanese,tsmatz/xlm-roberta-ner-japanese,token-classification-pipeline
