项目链接,项目名称,高亮词
https://ai.gitcode.com/openMind/blip_vqa_base,openMind/blip_vqa_base,图像标题生成
https://ai.gitcode.com/openMind/blip_vqa_base,openMind/blip_vqa_base,ViT主干网络
https://ai.gitcode.com/openMind/blip_vqa_base,openMind/blip_vqa_base,视觉语言预训练
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,ALBERT-Large-v2
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,遮蔽语言建模
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,句子顺序预测
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,TensorFlow
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,英语语言模型
https://ai.gitcode.com/openMind/albert_large_v2,openMind/albert_large_v2,层权重共享
https://ai.gitcode.com/openMind/glm-4v-9b,openMind/glm-4v-9b,GLM-4
https://ai.gitcode.com/openMind/glm-4v-9b,openMind/glm-4v-9b,视觉理解
https://ai.gitcode.com/openMind/glm-4v-9b,openMind/glm-4v-9b,128K上下文
https://ai.gitcode.com/openMind/glm-4v-9b,openMind/glm-4v-9b,Function-Call
https://ai.gitcode.com/openMind/glm-4v-9b,openMind/glm-4v-9b,9B参数
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,ALBERT-base
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,掩码语言模型
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,句子排序预测
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,参数共享层
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,不区分大小写
https://ai.gitcode.com/MooYeh/albert_base_v2,MooYeh/albert_base_v2,NPU支持
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,camembert-ner
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,命名实体识别
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,法语NER
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,小写实体识别
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,HuggingFace模型
https://ai.gitcode.com/openMind/camembert_ner,openMind/camembert_ner,openMind框架
https://ai.gitcode.com/openMind/vit_msn_base,openMind/vit_msn_base,vitmsnbase
https://ai.gitcode.com/openMind/vit_msn_base,openMind/vit_msn_base,MSN预训练
https://ai.gitcode.com/openMind/vit_msn_base,openMind/vit_msn_base,图像特征提取
https://ai.gitcode.com/openMind/vit_msn_base,openMind/vit_msn_base,少样本学习
https://ai.gitcode.com/openMind/vit_msn_base,openMind/vit_msn_base,ViT
https://ai.gitcode.com/MooYeh/chatglm3_6b,MooYeh/chatglm3_6b,智能体任务
https://ai.gitcode.com/MooYeh/chatglm3_6b,MooYeh/chatglm3_6b,语义理解
https://ai.gitcode.com/MooYeh/chatglm3_6b,MooYeh/chatglm3_6b,数学推理
https://ai.gitcode.com/openMind/bert_large_uncased,openMind/bert_large_uncased,BERT-large
https://ai.gitcode.com/openMind/bert_large_uncased,openMind/bert_large_uncased,掩码语言建模
https://ai.gitcode.com/openMind/bert_large_uncased,openMind/bert_large_uncased,英文预训练
https://ai.gitcode.com/openMind/bert_base_uncased,openMind/bert_base_uncased,BERT-base-uncased
https://ai.gitcode.com/openMind/bert_base_uncased,openMind/bert_base_uncased,下一句预测
https://ai.gitcode.com/openMind/bert_base_uncased,openMind/bert_base_uncased,未区分大小写
https://ai.gitcode.com/openMind/bert_base_uncased,openMind/bert_base_uncased,英语预训练
https://ai.gitcode.com/openMind/bert_base_uncased,openMind/bert_base_uncased,BERT基础版
https://ai.gitcode.com/openMind/distilbert_base_uncased,openMind/distilbert_base_uncased,DistilBERT
https://ai.gitcode.com/openMind/distilbert_base_uncased,openMind/distilbert_base_uncased,BERT-base
https://ai.gitcode.com/openMind/distilbert_base_uncased,openMind/distilbert_base_uncased,模型蒸馏
https://ai.gitcode.com/openMind/distilbert_base_uncased,openMind/distilbert_base_uncased,轻量级BERT
https://ai.gitcode.com/openMind/distilbert_base_uncased,openMind/distilbert_base_uncased,自监督预训练
https://ai.gitcode.com/openMind/chatglm3_6b,openMind/chatglm3_6b,NPU加速
https://ai.gitcode.com/openMind/chatglm3_6b,openMind/chatglm3_6b,对话流畅
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,flan-t5
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,text2text-generation
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,instruction-tuning
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,1000-tasks
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,few-shot-performance
https://ai.gitcode.com/openMind/flan_t5_base,openMind/flan_t5_base,Safetensors
https://ai.gitcode.com/openMind/flan_t5_small,openMind/flan_t5_small,指令微调
https://ai.gitcode.com/openMind/flan_t5_small,openMind/flan_t5_small,Few-shot能力
https://ai.gitcode.com/openMind/flan_t5_small,openMind/flan_t5_small,多任务微调
https://ai.gitcode.com/openMind/flan_t5_small,openMind/flan_t5_small,1000任务
https://ai.gitcode.com/openMind/flan_t5_small,openMind/flan_t5_small,小型模型
https://ai.gitcode.com/openMind/convnext_tiny_224,openMind/convnext_tiny_224,ConvNeXT
https://ai.gitcode.com/openMind/convnext_tiny_224,openMind/convnext_tiny_224,图像分类
https://ai.gitcode.com/openMind/convnext_tiny_224,openMind/convnext_tiny_224,224分辨率
https://ai.gitcode.com/openMind/convnext_tiny_224,openMind/convnext_tiny_224,ConvNet现代化
https://ai.gitcode.com/openMind/convnext_tiny_224,openMind/convnext_tiny_224,ImageNet-1k
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,SD-XL
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,潜在扩散
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,双编码器
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,SDEdit
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,OpenCLIP
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,Refiner模型
https://ai.gitcode.com/openMind/stable-diffusion-xl-base-1_0,openMind/stable-diffusion-xl-base-1_0,CreativeML-Open-RAIL-M
https://ai.gitcode.com/openMind/flan_t5_large,openMind/flan_t5_large,多语言模型
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,mBART-large-50
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,多语言翻译
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,many-to-many翻译
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,50种语言
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,序列到序列
https://ai.gitcode.com/openMind/mbart_large_50_many_to_many_mmt,openMind/mbart_large_50_many_to_many_mmt,预训练翻译模型
https://ai.gitcode.com/openMind/qwen1.5_7b,openMind/qwen1.5_7b,qwen1.57b
https://ai.gitcode.com/openMind/qwen1.5_7b,openMind/qwen1.5_7b,仅解码器语言模型
https://ai.gitcode.com/openMind/qwen1.5_7b,openMind/qwen1.5_7b,32K上下文长度
https://ai.gitcode.com/openMind/qwen1.5_7b,openMind/qwen1.5_7b,SwiGLU激活函数
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,T5-Large
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,文本到文本
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,机器翻译
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,文档摘要
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,问答系统
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,情感分析
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,C4数据集
https://ai.gitcode.com/openMind/t5_large,openMind/t5_large,7.7亿参数
https://ai.gitcode.com/openMind/internlm2_chat_7b,openMind/internlm2_chat_7b,InternLM2
https://ai.gitcode.com/openMind/internlm2_chat_7b,openMind/internlm2_chat_7b,200K上下文
https://ai.gitcode.com/openMind/internlm2_chat_7b,openMind/internlm2_chat_7b,LMDeploy
https://ai.gitcode.com/openMind/gpt2,openMind/gpt2,GPT-2
https://ai.gitcode.com/openMind/gpt2,openMind/gpt2,124M参数
https://ai.gitcode.com/openMind/gpt2,openMind/gpt2,API调用
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,Conformer
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,语音识别
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,卷积增强Transformer
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,ConformerBlock
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,马卡龙结构
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,Aishell-1
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,NPU推理
https://ai.gitcode.com/openMind/conformer_ms,openMind/conformer_ms,在线速度扰动
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,WaveGrad
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,文本转语音
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,扩散模型声码器
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,梅尔频谱图转波形
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,MindSpore声码器
https://ai.gitcode.com/openMind/wavegrad_ms,openMind/wavegrad_ms,LJSpeech声码器
https://ai.gitcode.com/openMind/bloom_7b1,openMind/bloom_7b1,大规模多语言模型
https://ai.gitcode.com/openMind/bloom_7b1,openMind/bloom_7b1,开放科学开放获取
https://ai.gitcode.com/openMind/inceptionv3_ms,openMind/inceptionv3_ms,InceptionV3
https://ai.gitcode.com/openMind/inceptionv3_ms,openMind/inceptionv3_ms,卷积分解
https://ai.gitcode.com/openMind/inceptionv3_ms,openMind/inceptionv3_ms,Batch-Normalization
https://ai.gitcode.com/openMind/inceptionv3_ms,openMind/inceptionv3_ms,MindSpore
https://ai.gitcode.com/openMind/inceptionv3_ms,openMind/inceptionv3_ms,299x299输入尺寸
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,百川2
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,百川大模型
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,192K长上下文
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,知识库检索
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,4bit量化版
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,开源大语言模型
https://ai.gitcode.com/openMind/baichuan2_7b_chat_ms,openMind/baichuan2_7b_chat_ms,免费商用
https://ai.gitcode.com/openMind/hrnet_ms,openMind/hrnet_ms,HRNet
https://ai.gitcode.com/openMind/hrnet_ms,openMind/hrnet_ms,高分辨率网络
https://ai.gitcode.com/openMind/hrnet_ms,openMind/hrnet_ms,人体姿态估计
https://ai.gitcode.com/openMind/hrnet_ms,openMind/hrnet_ms,语义分割
https://ai.gitcode.com/openMind/hrnet_ms,openMind/hrnet_ms,目标检测
https://ai.gitcode.com/openMind/dit_ms,openMind/dit_ms,DiT
https://ai.gitcode.com/openMind/dit_ms,openMind/dit_ms,Transformer架构
https://ai.gitcode.com/openMind/dit_ms,openMind/dit_ms,图像生成
https://ai.gitcode.com/openMind/dit_ms,openMind/dit_ms,可扩展扩散模型
https://ai.gitcode.com/openMind/dit_ms,openMind/dit_ms,Patchify
https://ai.gitcode.com/openMind/deepspeech2_ms,openMind/deepspeech2_ms,DeepSpeech2
https://ai.gitcode.com/openMind/deepspeech2_ms,openMind/deepspeech2_ms,CTC损失
https://ai.gitcode.com/openMind/deepspeech2_ms,openMind/deepspeech2_ms,双向-LSTM
https://ai.gitcode.com/openMind/deepspeech2_ms,openMind/deepspeech2_ms,MindAudio
https://ai.gitcode.com/openMind/deepspeech2_ms,openMind/deepspeech2_ms,端到端模型
https://ai.gitcode.com/openMind/mistral_7b_v0.1,openMind/mistral_7b_v0.1,Mistral-7B
https://ai.gitcode.com/openMind/mistral_7b_v0.1,openMind/mistral_7b_v0.1,Ollama部署
https://ai.gitcode.com/openMind/nasnet_ms,openMind/nasnet_ms,NasNet
https://ai.gitcode.com/openMind/nasnet_ms,openMind/nasnet_ms,神经架构搜索
https://ai.gitcode.com/openMind/nasnet_ms,openMind/nasnet_ms,Ascend-910
https://ai.gitcode.com/openMind/nasnet_ms,openMind/nasnet_ms,5.33M参数
https://ai.gitcode.com/openMind/nasnet_ms,openMind/nasnet_ms,图模式训练
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,CoaT
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,协同尺度卷积注意力
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,图像分类器
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,多尺度上下文建模
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,coatlitetiny
https://ai.gitcode.com/openMind/coat_ms,openMind/coat_ms,coatlitemini
https://ai.gitcode.com/openMind/qwen_7b_base_ms,openMind/qwen_7b_base_ms,基础模型
https://ai.gitcode.com/openMind/qwen_7b_base_ms,openMind/qwen_7b_base_ms,中文预训练
https://ai.gitcode.com/openMind/qwen_7b_base_ms,openMind/qwen_7b_base_ms,开源模型
https://ai.gitcode.com/openMind/ecapatdnn_ms,openMind/ecapatdnn_ms,ECAPA-TDNN
https://ai.gitcode.com/openMind/ecapatdnn_ms,openMind/ecapatdnn_ms,说话人验证
https://ai.gitcode.com/openMind/ecapatdnn_ms,openMind/ecapatdnn_ms,声纹识别
https://ai.gitcode.com/openMind/ecapatdnn_ms,openMind/ecapatdnn_ms,通道注意力
https://ai.gitcode.com/openMind/ecapatdnn_ms,openMind/ecapatdnn_ms,Squeeze-Excitation
https://ai.gitcode.com/openMind/baichuan2_13b_chat_ms,openMind/baichuan2_13b_chat_ms,搜索增强
https://ai.gitcode.com/openMind/baichuan2_13b_chat_ms,openMind/baichuan2_13b_chat_ms,192K长文本窗口
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,Opus-MT
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,中文-英语翻译
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,SentencePiece
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,OPUS数据集
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,Helsinki-NLP
https://ai.gitcode.com/MooYeh/opus-mt-zh-en,MooYeh/opus-mt-zh-en,CC-BY-4.0许可证
https://ai.gitcode.com/openMind/yolov3_ms,openMind/yolov3_ms,yolov3ms
https://ai.gitcode.com/openMind/yolov3_ms,openMind/yolov3_ms,实时检测
https://ai.gitcode.com/openMind/yolov3_ms,openMind/yolov3_ms,轻量化模型
https://ai.gitcode.com/openMind/yolov3_ms,openMind/yolov3_ms,深度学习
https://ai.gitcode.com/openMind/yolov7_ms,openMind/yolov7_ms,yolov7ms
https://ai.gitcode.com/openMind/yolov7_ms,openMind/yolov7_ms,轻量化检测
https://ai.gitcode.com/openMind/glm-edge-4b-chat,openMind/glm-edge-4b-chat,GLM-Edge
https://ai.gitcode.com/openMind/glm-edge-4b-chat,openMind/glm-edge-4b-chat,4B参数
https://ai.gitcode.com/openMind/glm-edge-4b-chat,openMind/glm-edge-4b-chat,聊天模型
https://ai.gitcode.com/openMind/internlm_20b_base_ms,openMind/internlm_20b_base_ms,InternLM-20B
https://ai.gitcode.com/openMind/internlm_20b_base_ms,openMind/internlm_20b_base_ms,书生浦语
https://ai.gitcode.com/openMind/internlm_20b_base_ms,openMind/internlm_20b_base_ms,20B参数
https://ai.gitcode.com/openMind/internlm_20b_base_ms,openMind/internlm_20b_base_ms,16K上下文
https://ai.gitcode.com/openMind/Qwen3-8B,openMind/Qwen3-8B,思维模式切换
https://ai.gitcode.com/openMind/Qwen3-8B,openMind/Qwen3-8B,131K上下文
https://ai.gitcode.com/openMind/Qwen3-8B,openMind/Qwen3-8B,智能体工具调用
https://ai.gitcode.com/openMind/gemma-3-1b-it,openMind/gemma-3-1b-it,Gemma-3
https://ai.gitcode.com/openMind/gemma-3-1b-it,openMind/gemma-3-1b-it,文生文
https://ai.gitcode.com/openMind/Qwen1.5-1.8b,openMind/Qwen1.5-1.8b,Qwen1.5-1.8b
https://ai.gitcode.com/openMind/Qwen1.5-1.8b,openMind/Qwen1.5-1.8b,纯解码器语言模型
https://ai.gitcode.com/openMind/Qwen1.5-1.8b,openMind/Qwen1.5-1.8b,多语言能力
https://ai.gitcode.com/openMind/Qwen1.5-1.8b,openMind/Qwen1.5-1.8b,1.8B参数
https://ai.gitcode.com/openMind/QwQ-32B,openMind/QwQ-32B,QwQ-32B
https://ai.gitcode.com/openMind/QwQ-32B,openMind/QwQ-32B,AI推理
https://ai.gitcode.com/openMind/QwQ-32B,openMind/QwQ-32B,QwQ模型
https://ai.gitcode.com/openMind/deepseek-coder-6.7b-instruct,openMind/deepseek-coder-6.7b-instruct,DeepSeek-Coder
https://ai.gitcode.com/openMind/deepseek-coder-6.7b-instruct,openMind/deepseek-coder-6.7b-instruct,6.7B参数
https://ai.gitcode.com/openMind/deepseek-coder-6.7b-instruct,openMind/deepseek-coder-6.7b-instruct,项目级代码补全
https://ai.gitcode.com/openMind/deepseek-coder-6.7b-instruct,openMind/deepseek-coder-6.7b-instruct,16K上下文窗口
https://ai.gitcode.com/openMind/deepseek-coder-6.7b-instruct,openMind/deepseek-coder-6.7b-instruct,填空任务
https://ai.gitcode.com/openMind/Meta-Llama-3.1-8B-Instruct,openMind/Meta-Llama-3.1-8B-Instruct,Llama-3.1
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,Step-Audio
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,实时语音交互
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,语音克隆
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,RAP哼唱
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,情感方言控制
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,1300亿参数
https://ai.gitcode.com/openMind/Step-Audio,openMind/Step-Audio,昇腾NPU优化
https://ai.gitcode.com/openMind/DeepSeek-R1-Distill-Qwen-1.5B,openMind/DeepSeek-R1-Distill-Qwen-1.5B,DeepSeek-R1-Distill-Qwen-1.5B
https://ai.gitcode.com/openMind/DeepSeek-R1-Distill-Qwen-1.5B,openMind/DeepSeek-R1-Distill-Qwen-1.5B,推理模型
https://ai.gitcode.com/openMind/DeepSeek-R1-Distill-Qwen-1.5B,openMind/DeepSeek-R1-Distill-Qwen-1.5B,1.5B参数
https://ai.gitcode.com/openMind/DeepSeek-R1-Distill-Qwen-1.5B,openMind/DeepSeek-R1-Distill-Qwen-1.5B,蒸馏模型
https://ai.gitcode.com/openMind/DeepSeek-R1-Distill-Qwen-1.5B,openMind/DeepSeek-R1-Distill-Qwen-1.5B,无监督微调
https://ai.gitcode.com/openMind/swin2SR_classical_sr_x2_64,openMind/swin2SR_classical_sr_x2_64,Swin2SR
https://ai.gitcode.com/openMind/swin2SR_classical_sr_x2_64,openMind/swin2SR_classical_sr_x2_64,图像超分辨率
https://ai.gitcode.com/openMind/swin2SR_classical_sr_x2_64,openMind/swin2SR_classical_sr_x2_64,图像放大2倍
https://ai.gitcode.com/openMind/swin2SR_classical_sr_x2_64,openMind/swin2SR_classical_sr_x2_64,SwinV2-Transformer
https://ai.gitcode.com/openMind/swin2SR_classical_sr_x2_64,openMind/swin2SR_classical_sr_x2_64,压缩图像恢复
https://ai.gitcode.com/openMind/Janus-Pro-1B,openMind/Janus-Pro-1B,Janus-Pro
https://ai.gitcode.com/openMind/Janus-Pro-1B,openMind/Janus-Pro-1B,统一多模态
https://ai.gitcode.com/openMind/Janus-Pro-1B,openMind/Janus-Pro-1B,SigLIP-L
https://ai.gitcode.com/openMind/Janus-Pro-1B,openMind/Janus-Pro-1B,视觉编码解耦
https://ai.gitcode.com/MooYeh/blip-image-captioning-large,MooYeh/blip-image-captioning-large,BLIP-image-captioning-large
https://ai.gitcode.com/MooYeh/blip-image-captioning-large,MooYeh/blip-image-captioning-large,图像标注
https://ai.gitcode.com/MooYeh/blip-image-captioning-large,MooYeh/blip-image-captioning-large,引导标注
https://ai.gitcode.com/MooYeh/blip-image-captioning-large,MooYeh/blip-image-captioning-large,图像-文本检索
https://ai.gitcode.com/MooYeh/blip-image-captioning-large,MooYeh/blip-image-captioning-large,零样本视频语言
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,Aquila-7B
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,悟道天鹰
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,中英双语大模型
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,商用许可开源
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,国内数据合规
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,BMTrain并行训练
https://ai.gitcode.com/openMind/Aquila-7B,openMind/Aquila-7B,中文语料40
https://ai.gitcode.com/Ascend_AI4S/prot_bert,Ascend_AI4S/prot_bert,ProtBert
https://ai.gitcode.com/Ascend_AI4S/prot_bert,Ascend_AI4S/prot_bert,蛋白质特征提取
https://ai.gitcode.com/Ascend_AI4S/prot_bert,Ascend_AI4S/prot_bert,Bert架构
https://ai.gitcode.com/MooYeh/stable-diffusion-xl-base-1_0,MooYeh/stable-diffusion-xl-base-1_0,稳定扩散
https://ai.gitcode.com/MooYeh/stable-diffusion-xl-base-1_0,MooYeh/stable-diffusion-xl-base-1_0,两阶段生成
https://ai.gitcode.com/MooYeh/stable-diffusion-xl-base-1_0,MooYeh/stable-diffusion-xl-base-1_0,专家集成
https://ai.gitcode.com/MooYeh/stable-diffusion-xl-base-1_0,MooYeh/stable-diffusion-xl-base-1_0,OpenCLIP-ViTG
https://ai.gitcode.com/MooYeh/stable-diffusion-xl-base-1_0,MooYeh/stable-diffusion-xl-base-1_0,CLIP-ViTL
https://ai.gitcode.com/openMind/AquilaChat-7b,openMind/AquilaChat-7b,AquilaChat
https://ai.gitcode.com/openMind/AquilaChat-7b,openMind/AquilaChat-7b,中英双语
https://ai.gitcode.com/openMind/AquilaChat-7b,openMind/AquilaChat-7b,商业许可
https://ai.gitcode.com/openMind/AquilaChat-7b,openMind/AquilaChat-7b,BMTrain并行
https://ai.gitcode.com/openMind/bloom_1b7,openMind/bloom_1b7,智谱清言
https://ai.gitcode.com/openMind/bloom_1b7,openMind/bloom_1b7,bloom
https://ai.gitcode.com/openMind/bloom_1b7,openMind/bloom_1b7,多语种语言模型
https://ai.gitcode.com/openMind/bloom_1b7,openMind/bloom_1b7,OpenMind
https://ai.gitcode.com/openMind/bloom_1b7,openMind/bloom_1b7,NPU部署
https://ai.gitcode.com/openMind/albert_xxlarge_v2,openMind/albert_xxlarge_v2,ALBERT-XXLarge-v2
https://ai.gitcode.com/openMind/albert_xxlarge_v2,openMind/albert_xxlarge_v2,英语预训练模型
https://ai.gitcode.com/openMind/albert_xxlarge_v2,openMind/albert_xxlarge_v2,ALBERT-v2
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,ByT5
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,字节到字节
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,无token模型
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,字节级模型
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,T5架构
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,ByteT5
https://ai.gitcode.com/openMind/byt5_large,openMind/byt5_large,编码器-解码器
https://ai.gitcode.com/openMind/baichuan_7b,openMind/baichuan_7b,Baichuan-7B
https://ai.gitcode.com/openMind/baichuan_7b,openMind/baichuan_7b,宽松开源协议
https://ai.gitcode.com/openMind/baichuan_7b,openMind/baichuan_7b,SOTA水平
https://ai.gitcode.com/openMind/deepseek-coder-33b-instruct,openMind/deepseek-coder-33b-instruct,33B参数
https://ai.gitcode.com/openMind/deepseek-coder-33b-instruct,openMind/deepseek-coder-33b-instruct,代码补全
https://ai.gitcode.com/openMind/deepseek-coder-33b-instruct,openMind/deepseek-coder-33b-instruct,16K窗口
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,DeBERTa-v3-base
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,梯度解耦嵌入共享
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,ELECTRA风格预训练
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,128K词表
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,SQuAD-2.0
https://ai.gitcode.com/openMind/deberta_v3_base,openMind/deberta_v3_base,MNLI
https://ai.gitcode.com/openMind/convnextv2_tiny_1k_224,openMind/convnextv2_tiny_1k_224,ConvNeXt-V2
https://ai.gitcode.com/openMind/convnextv2_tiny_1k_224,openMind/convnextv2_tiny_1k_224,FCMAE
https://ai.gitcode.com/openMind/convnextv2_tiny_1k_224,openMind/convnextv2_tiny_1k_224,GRN层
https://ai.gitcode.com/openMind/convnextv2_tiny_1k_224,openMind/convnextv2_tiny_1k_224,纯卷积网络
https://ai.gitcode.com/openMind/mt5_base,openMind/mt5_base,mt5base
https://ai.gitcode.com/openMind/mt5_base,openMind/mt5_base,mC4预训练
https://ai.gitcode.com/openMind/mt5_base,openMind/mt5_base,英文-中文翻译
https://ai.gitcode.com/openMind/xglm_1.7b,openMind/xglm_1.7b,XGLM-1.7B
https://ai.gitcode.com/openMind/xglm_1.7b,openMind/xglm_1.7b,500亿子词
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,Falcon-7B
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,因果解码器模型
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,RefinedWeb-1.5万亿标记
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,FlashAttention
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,multiquery
https://ai.gitcode.com/openMind/falcon_7b,openMind/falcon_7b,Apache-2.0许可协议
https://ai.gitcode.com/openMind/xlm_roberta_base,openMind/xlm_roberta_base,XLM-RoBERTa
https://ai.gitcode.com/openMind/xlm_roberta_base,openMind/xlm_roberta_base,跨语言表示学习
https://ai.gitcode.com/openMind/xlm_roberta_base,openMind/xlm_roberta_base,100种语言
https://ai.gitcode.com/openMind/xlm_roberta_base,openMind/xlm_roberta_base,无监督预训练
